gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,ghs_count,ghs_sum,ghs_mean
"13291",Wandurabba,"1333080","1","13","1333",1428,1428,1
"2665",Thirukkovil 2,"5245060","5","52","5245",330,27230,82.5151515151515
"2571",Pothuvil 02 / Unit 2,"5248135","5","52","5248",115,9015,78.3913043478261
"13292",Yatiyana East,"1333085","1","13","1333",1026,1926,1.87719298245614
"13293",Yatiyana West,"1333050","1","13","1333",1399,3699,2.64403145103645
"2894",Muruthanai,"5110015","5","51","5110",81994,84794,1.03414884015904
"2909",Gnasooriyam Sathukam,"5118115","5","51","5118",167,15467,92.6167664670659
"2673",Bakkiella,"5212020","5","52","5212",2439,2439,1
"13294",Alothiyawa,"1306030","1","13","1306",813,4813,5.920049200492
"13295",Alubomulla East,"1306075","1","13","1306",569,4869,8.55711775043937
"13296",Alubomulla West,"1306135","1","13","1306",636,22336,35.1194968553459
"3017",kaluwanchikudy South,"5136100","5","51","5136",1602,37802,23.5967540574282
"2898",Poolakadu,"5110045","5","51","5110",24265,24365,1.00412116216773
"2899",Punanai West,"5110005","5","51","5110",17088,23488,1.37453183520599
"2903",Vadamunai,"5110030","5","51","5110",59032,59032,1
"2912",Iruthayapuram west,"5118105","5","51","5118",240,22540,93.9166666666667
"2914",Kallady,"5118155","5","51","5118",458,33558,73.2707423580786
"2904",Vahaneri,"5110010","5","51","5110",19942,33842,1.69702136194965
"2905",Amirthakali,"5118015","5","51","5118",694,31994,46.1008645533141
"2908",Dutch Bar,"5118085","5","51","5118",188,13188,70.1489361702128
"3031",Mankadu,"5136025","5","51","5136",1155,29855,25.8484848484848
"2916",Kallady Uppodai,"5118165","5","51","5118",516,25016,48.4806201550388
"2917",Kallady Veloor,"5118160","5","51","5118",773,36573,47.3130659767141
"2918",Karuvappankerny,"5118055","5","51","5118",396,33496,84.5858585858586
"2919",Koddamunai,"5118140","5","51","5118",204,17204,84.3333333333333
"2684",Gonagala,"5212105","5","52","5212",2585,3185,1.2321083172147
"2920",Kokkuvil,"5118040","5","51","5118",1675,36775,21.955223880597
"2924",Manjanthoduvai North,"5118235","5","51","5118",148,10048,67.8918918918919
"2925",Manjanthoduvai South,"5118240","5","51","5118",553,31353,56.6962025316456
"13297",Aluthgama,"1306025","1","13","1306",1943,9743,5.01441070509521
"3201",Palathadichenai,"5327180","5","53","5327",1442,1442,1
"13301",Bamunumulla (Muslim),"1306270","1","13","1306",283,5983,21.1413427561837
"13302",Bandaragama,"1306195","1","13","1306",275,17275,62.8181818181818
"2934",Periya Uppodai,"5118080","5","51","5118",755,56855,75.3046357615894
"2935",Puliyanthivu Central,"5118175","5","51","5118",208,18908,90.9038461538462
"3173",Allainagar West,"5327140","5","53","5327",514,4014,7.80933852140078
"2926",Navalady,"5118010","5","51","5118",1158,46558,40.2055267702936
"2927",Navatkudah,"5118220","5","51","5118",207,18307,88.43961352657
"2937",Puliyanthivu South,"5118185","5","51","5118",352,22952,65.2045454545455
"13303",Bandaragama East,"1306190","1","13","1306",528,23528,44.5606060606061
"2938",Puliyanthivu West,"5118180","5","51","5118",302,18202,60.2715231788079
"2957",Araipattai East,"5127120","5","51","5127",601,27501,45.7587354409318
"2941",Saththurukondan,"5118030","5","51","5118",2590,53190,20.5366795366795
"13304",Bandaragama West,"1306235","1","13","1306",515,7115,13.8155339805825
"2946",Thimilathivu,"5118210","5","51","5118",4029,18429,4.5740878629933
"2949",Thiruperunthurai,"5118190","5","51","5118",2829,16329,5.77200424178155
"2951",Veechikalmunai,"5118205","5","51","5118",165,6265,37.969696969697
"2953",Araipattai 1,"5127130","5","51","5127",80,7080,88.5
"2954",Araipattai 2,"5127105","5","51","5127",70,6670,95.2857142857143
"2955",Araipattai 3,"5127080","5","51","5127",52,4552,87.5384615384615
"2956",Araipattai Central,"5127100","5","51","5127",97,7297,75.2268041237113
"2962",Kankeyanodai South,"5127075","5","51","5127",679,8779,12.9293078055965
"2963",Kirankulam,"5127015","5","51","5127",554,18754,33.8519855595668
"2965",Kirankulam North,"5127005","5","51","5127",1356,34656,25.5575221238938
"2966",Kirankulam South,"5127010","5","51","5127",966,27366,28.3291925465839
"2977",Selvanagar East,"5127115","5","51","5127",809,37809,46.7354758961681
"2968",Manmunai,"5127050","5","51","5127",590,16790,28.4576271186441
"2978",Thalankudah,"5127045","5","51","5127",573,23273,40.6160558464223
"2716",Uhana Tissapura East,"5212205","5","52","5212",5090,5290,1.03929273084479
"2969",Mavilankanthurai,"5127060","5","51","5127",1014,13914,13.7218934911243
"2971",Palamunai,"5127040","5","51","5127",1070,42270,39.5046728971963
"2718",Veheragama East,"5212110","5","52","5212",2503,2503,1
"2972",Puthukudiyirippu,"5127025","5","51","5127",422,15222,36.0710900473934
"2973",Puthukudiyirippu North,"5127035","5","51","5127",1138,30638,26.9226713532513
"85",Nillamba,"2142040","2","21","2142",2063,9463,4.58700920988851
"200",Uguressapitiya,"2133265","2","21","2133",220,5320,24.1818181818182
"2974",Puthukudiyirippu South,"5127030","5","51","5127",3762,56062,14.9021796916534
"86",Orayanwatta,"2142065","2","21","2142",1084,1884,1.7380073800738
"12696",Yakkaduwa,"1221085","1","12","1221",1642,17842,10.8660170523752
"2980",Ampilanthurai,"5130090","5","51","5130",1139,8839,7.7603160667252
"2981",Ampilanthurai North,"5130085","5","51","5130",875,7675,8.77142857142857
"2982",Ampilanthurai West,"5130095","5","51","5130",1023,5623,5.49657869012708
"3079",Madawachchiya,"5309030","5","53","5309",20693,20693,1
"3080",Mailawewa,"5309045","5","53","5309",44540,44640,1.00224517287831
"2989",Kokkadichcholai South,"5130050","5","51","5130",592,17392,29.3783783783784
"2985",Kachchakody,"5130115","5","51","5130",26562,28462,1.07153075822604
"2986",Kadukkamunai,"5130080","5","51","5130",4723,12723,2.69383866186746
"3083",Agbopura,"5321100","5","53","5321",11563,11963,1.03459309867681
"2992",Mahiladitivu,"5130030","5","51","5130",1099,3699,3.36578707916288
"2738",Maavelkuda,"5133030","5","51","5133",4141,11241,2.71456170007245
"2990",Kuluvinamadu,"5130070","5","51","5130",11644,11844,1.01717622810031
"87",Pabadeniya,"2142120","2","21","2142",846,946,1.11820330969267
"2991",Mahiladithivu South,"5130035","5","51","5130",1004,13104,13.0517928286853
"2995",Munaikkadu North,"5130010","5","51","5130",319,6719,21.0626959247649
"2997",Munaikkadu West,"5130005","5","51","5130",524,6024,11.4961832061069
"2998",Muthalaikkudah,"5130025","5","51","5130",2049,12549,6.12445095168375
"3342",Wannamkulama,"7127205","7","71","7127",9353,10353,1.10691756655619
"3002",Panichchiyadimunmari,"5130120","5","51","5130",3231,3231,1
"3003",Thanthamalai,"5130110","5","51","5130",25009,25309,1.01199568155464
"3004",Cheddipalayalam North,"5136015","5","51","5136",659,27159,41.2124430955994
"3087",Ganthalawa Unit 12,"5321010","5","53","5321",1054,1054,1
"3005",Cheddipalayalam South,"5136020","5","51","5136",1159,33059,28.5237273511648
"88",Palledelthota,"2142050","2","21","2142",3651,5051,1.38345658723637
"13305",Batadombathuduwa,"1306095","1","13","1306",1115,18015,16.1569506726457
"3008",Eruvil South,"5136115","5","51","5136",592,13592,22.9594594594595
"3009",Kaluthawalai 1,"5136050","5","51","5136",1454,19954,13.7235213204952
"3001",Pandariyaveli,"5130055","5","51","5130",5150,14150,2.74757281553398
"3010",Kaluthawalai 2,"5136060","5","51","5136",540,17840,33.037037037037
"3012",Kaluthawalai 4,"5136070","5","51","5136",992,18392,18.5403225806452
"201",Ulladupitiya East,"2133080","2","21","2133",184,184,1
"3013",Kaluthawalai 4 Santhipuram,"5136075","5","51","5136",959,20959,21.8550573514077
"3014",Kaluthawalai Central,"5136055","5","51","5136",745,25945,34.8255033557047
"3015",Kaluwanchikudy North,"5136085","5","51","5136",839,35639,42.4779499404052
"3016",Kaluwanchikudy North 1,"5136080","5","51","5136",1543,40143,26.0162022034997
"3018",Koddaikallar East,"5136170","5","51","5136",201,11601,57.7164179104478
"3019",Koddaikallar North,"5136155","5","51","5136",282,20382,72.2765957446808
"3023",Kurukkalmadam South,"5136010","5","51","5136",338,14238,42.1242603550296
"3021",Koddaikallar West,"5136160","5","51","5136",229,15329,66.938864628821
"2446",Karaitheevu 03,"5227030","5","52","5227",93,7693,82.7204301075269
"3022",Kurukkalmadam North,"5136005","5","51","5136",2434,32734,13.4486442070666
"3025",Kurumanvely 11West,"5136120","5","51","5136",635,18135,28.5590551181102
"3027",Mahiloor East,"5136145","5","51","5136",919,31119,33.8618063112078
"3044",Thethathivu South 2,"5136040","5","51","5136",593,14693,24.7774030354132
"3030",Mahiloor West,"5136135","5","51","5136",531,5931,11.1694915254237
"3032",Onthachimadam North,"5136105","5","51","5136",851,39551,46.475910693302
"3033",Onthachimadam South,"5136150","5","51","5136",92,792,8.60869565217391
"3034",Paddiruppu,"5136090","5","51","5136",399,23899,59.8972431077694
"3051",Echchantivu,"5121030","5","51","5121",2985,11785,3.94807370184255
"3035",Periyakallar 1,"5136180","5","51","5136",510,34010,66.6862745098039
"3043",Thethathivu South 1,"5136045","5","51","5136",526,5826,11.0760456273764
"3038",Periyakallar 2 West,"5136190","5","51","5136",185,13785,74.5135135135135
"3039",Periyakallar 3,"5136205","5","51","5136",276,9376,33.9710144927536
"3040",Periyakallar 3 South,"5136200","5","51","5136",694,21594,31.1152737752161
"3041",Thethathivu North,"5136030","5","51","5136",1109,17909,16.1487826871055
"3045",Thuraineelavanai North,"5136210","5","51","5136",630,16630,26.3968253968254
"3047",Thuraineelavanai Souith,"5136220","5","51","5136",178,8078,45.3820224719101
"3052",Illuppadichenai,"5121110","5","51","5121",6186,6186,1
"3053",Kaanchirankudah,"5121120","5","51","5121",17244,17244,1
"3049",Ayithiyamalai North,"5121050","5","51","5121",13131,13131,1
"3050",Ayithiyamalai South,"5121045","5","51","5121",9218,9218,1
"4379",Serugoda,"6112075","6","61","6112",655,855,1.30534351145038
"2774",Eralakkulam,"5112075","5","51","5112",144919,156319,1.0786646333469
"13307",Bolgoda,"1306205","1","13","1306",826,10026,12.138014527845
"90",Pitawala,"2142165","2","21","2142",4544,5544,1.22007042253521
"3059",Kurinchaamunai,"5121065","5","51","5121",6069,7369,1.21420332839018
"13717",Hallankanda,"1315080","1","13","1315",498,1998,4.01204819277108
"93",Thumpelawaka,"2142135","2","21","2142",2911,3611,1.24046719340433
"3056",Karaiyakkantivu,"5121085","5","51","5121",3737,11337,3.03371688520203
"3057",Karaveddi,"5121015","5","51","5121",9051,9851,1.08838802342283
"3058",Koththiyapulai,"5121115","5","51","5121",2685,3485,1.29795158286778
"13313",Imbulliha,"1306215","1","13","1306",754,12054,15.9867374005305
"3060",Mahilavedduvan,"5121010","5","51","5121",3669,3669,1
"97",Wewathenna,"2142095","2","21","2142",715,1215,1.6993006993007
"3061",Mandapathadi,"5121080","5","51","5121",2932,5732,1.9549795361528
"3062",Mankikaddu,"5121035","5","51","5121",2779,3379,1.21590500179921
"12504",Poogoda,"1230440","1","12","1230",780,6480,8.30769230769231
"3063",Naavatkaadu,"5121025","5","51","5121",598,6898,11.5351170568562
"3064",Naripputhoddam,"5121005","5","51","5121",625,625,1
"12505",Punchi Mandawala,"1230330","1","12","1230",1246,1646,1.32102728731942
"2790",Mavadivembu 1,"5112030","5","51","5112",918,19518,21.2614379084967
"2791",Mavadivembu 2,"5112025","5","51","5112",289,14989,51.8650519031142
"3065",Nediyamadu,"5121055","5","51","5121",5604,5604,1
"3066",Panchenai,"5121105","5","51","5121",31949,32449,1.01564994209521
"3068",Pavatkodichenai,"5121060","5","51","5121",11591,11591,1
"3069",Puthumandapaththadi,"5121090","5","51","5121",8416,8516,1.01188212927757
"3075",Gomarankadawala,"5309005","5","53","5309",6979,6979,1
"13308",Diganathuduwa,"1306220","1","13","1306",1498,7198,4.80507343124166
"2800",Sittandy 1,"5112020","5","51","5112",496,31696,63.9032258064516
"3070",Unnichchi,"5121100","5","51","5121",41950,45150,1.07628128724672
"13309",Epitamulla,"1306280","1","13","1306",273,13273,48.6190476190476
"3071",Vavunativu,"5121040","5","51","5121",8194,11294,1.37832560410056
"3072",vilavedduwan,"5121020","5","51","5121",1946,2146,1.10277492291881
"13310",Galgemandiya,"1306260","1","13","1306",145,10645,73.4137931034483
"92",Rajathalawa,"2142155","2","21","2142",1281,1581,1.23419203747073
"2806",Vantharumoolai East,"5112065","5","51","5112",849,29349,34.5689045936396
"3073",Bakmeegama,"5309050","5","53","5309",11309,11309,1
"94",Thundeniya,"2142100","2","21","2142",962,962,1
"3074",Galkadawala,"5309015","5","53","5309",9906,9906,1
"3076",Kalyanapura,"5309010","5","53","5309",19804,19804,1
"3077",Kandamalawa,"5309025","5","53","5309",8868,8868,1
"3078",Kivulakadawala,"5309035","5","53","5309",15066,15166,1.00663746183459
"3085",Bhathiyagama,"5321065","5","53","5321",20758,20958,1.00963483957992
"13311",Gammanpila,"1306065","1","13","1306",932,9032,9.69098712446352
"95",Ududeniya,"2142145","2","21","2142",973,2073,2.13052415210689
"2814",Eravur 02A,"5115040","5","51","5115",80,7680,96
"13324",Madupitiya,"1306225","1","13","1306",841,21741,25.8513674197384
"2747",Paalamunai,"5133160","5","51","5133",1169,7169,6.13259195893926
"3150",Periyakulam,"5306115","5","53","5306",4344,4544,1.04604051565378
"3081",Pamburugaswewa,"5309020","5","53","5309",37528,37528,1
"3082",Pulikandikulama,"5309040","5","53","5309",21928,21928,1
"3086",Ganthalawa Unit 11,"5321015","5","53","5321",748,748,1
"13312",Gelanigama,"1306160","1","13","1306",488,10688,21.9016393442623
"13866",Kalukandawa,"1336200","1","13","1336",25669,25669,1
"3084",Batukachchiya,"5321105","5","53","5321",15547,15547,1
"96",Wariyagala,"2142015","2","21","2142",3463,17163,4.956107421311
"3088",Jayanthipura,"5321040","5","53","5321",7080,7080,1
"107",Karagala,"2154065","2","21","2154",981,981,1
"3089",Kanthalai Town,"5321095","5","53","5321",22570,24070,1.06645990252548
"3095",Rajaela Unit 03,"5321070","5","53","5321",806,806,1
"13314",Kamburugoda East,"1306150","1","13","1306",264,5264,19.9393939393939
"13351",Wevita,"1306245","1","13","1306",466,11066,23.7467811158798
"3090",Kanthalai Town South,"5321090","5","53","5321",5753,6553,1.13905788284373
"3091",Pansalgodella,"5321030","5","53","5321",3414,3414,1
"3092",Peraru East,"5321080","5","53","5321",639,639,1
"3094",Peraru West,"5321085","5","53","5321",896,896,1
"3096",Rajaela Unit 04,"5321045","5","53","5321",5880,5880,1
"3097",Rajaela unit 05,"5321050","5","53","5321",7142,7542,1.0560067208065
"13315",Kamburugoda West,"1306145","1","13","1306",746,7446,9.98123324396783
"13316",Kidelpitiya East,"1306010","1","13","1306",502,5502,10.9601593625498
"2868",Valaichchenai 4 Muslim,"5104020","5","51","5104",550,20750,37.7272727272727
"2872",Kaddumurivu,"5103035","5","51","5103",77045,80245,1.04153416834318
"13317",Kidelpitiya West,"1306005","1","13","1306",1975,13875,7.0253164556962
"13318",Kimmanthudawa,"1306295","1","13","1306",318,1918,6.0314465408805
"3099",Seenipura,"5321115","5","53","5321",51612,52912,1.02518794078896
"3106",Alankerny,"5324050","5","53","5324",305,1305,4.27868852459016
"3100",Sooriyapura,"5321035","5","53","5321",83237,83437,1.00240277761092
"3244",Mollipothana North,"5318045","5","53","5318",3945,4845,1.22813688212928
"2877",Mankerny South,"5103070","5","51","5103",7798,10598,1.35906642728905
"3101",Vendrasanpura Unit 14,"5321060","5","53","5321",14989,14989,1
"13319",Kolamediriya North,"1306185","1","13","1306",533,9933,18.6360225140713
"110",Maligapurana,"2154030","2","21","2154",474,14174,29.9029535864979
"2880",Palchenai,"5103020","5","51","5103",4516,13316,2.94862710363153
"2881",Panichchankerny,"5103045","5","51","5103",31357,34657,1.10523965940619
"13321",Kothalawala,"1306050","1","13","1306",1695,23295,13.7433628318584
"99",Ethgala  East,"2154125","2","21","2154",190,4490,23.6315789473684
"13335",Pinwala West,"1306115","1","13","1306",108,6708,62.1111111111111
"2884",Vakarai Central,"5103040","5","51","5103",5277,22377,4.24047754405912
"13330",Miriswatta,"1306100","1","13","1306",245,7745,31.6122448979592
"3102",Vendrasanpura Unit 15,"5321055","5","53","5321",4939,4939,1
"3107",Annal Nagar,"5324045","5","53","5324",334,15234,45.6107784431138
"13325",Maha Aruggoda,"1306085","1","13","1306",1302,10502,8.06605222734255
"13867",Kamburawala,"1336115","1","13","1336",1319,3919,2.97119029567854
"3103",Vendrasanpura Unit 16,"5321005","5","53","5321",16791,16791,1
"3104",Wanela  West,"5321025","5","53","5321",3704,3704,1
"2950",Thissaveerasingam Sathukam,"5118090","5","51","5118",120,11920,99.3333333333333
"13326",Mahabellana,"1306210","1","13","1306",806,14306,17.7493796526055
"13327",Mahavila,"1306125","1","13","1306",450,19850,44.1111111111111
"100",Ethgala North,"2154040","2","21","2154",358,6058,16.9217877094972
"13328",Mahawatta,"1306230","1","13","1306",988,9188,9.2995951417004
"13334",Pinwala East,"1306110","1","13","1306",166,9266,55.8192771084337
"3108",Ayiliyady,"5324040","5","53","5324",21590,21590,1
"3109",Echchanthivu,"5324060","5","53","5324",465,665,1.43010752688172
"3110",Ehuthar  Nagar,"5324055","5","53","5324",161,1961,12.1801242236025
"2967",Kovilkulam,"5127095","5","51","5127",292,12592,43.1232876712329
"103",Gampolawela,"2154035","2","21","2154",1283,9083,7.07950116913484
"3112",Idiman,"5324110","5","53","5324",499,899,1.80160320641283
"104",Gemunupura,"2154095","2","21","2154",937,937,1
"109",Kohowala,"2154005","2","21","2154",1136,1136,1
"105",Giraulla,"2154060","2","21","2154",843,843,1
"13340",Rambukkana North,"1306140","1","13","1306",399,7099,17.7919799498747
"13329",Medagama,"1306070","1","13","1306",1074,4174,3.88640595903166
"106",Herakola,"2154020","2","21","2154",1009,1209,1.1982160555005
"108",Kelly Group,"2154085","2","21","2154",1004,1104,1.0996015936255
"3113",Kachchakodthivu,"5324120","5","53","5324",1601,1701,1.06246096189881
"115",Pellapitiya South,"2154105","2","21","2154",3141,4441,1.41388092964024
"3120",Maharuf Nagar,"5324035","5","53","5324",246,11346,46.1219512195122
"3114",Kakamunai,"5324130","5","53","5324",1800,1900,1.05555555555556
"3115",Kattaiaru,"5324125","5","53","5324",71,2271,31.9859154929577
"3116",Kinniya,"5324105","5","53","5324",133,5933,44.609022556391
"2906",Arasadi,"5118135","5","51","5118",77,6877,89.3116883116883
"2869",Valaichchenai 5 Muslim,"5104015","5","51","5104",118,11918,101
