gid,gnd_n,gnd_c,prov_c,dis_c,dsd_c,guf_count,guf_sum,guf_mean,Shape_Area
"3999",Aralaganvila,"7212115","7","72","7212",56031.000000000000000,469200.000000000000000,8.373935856936338,8437198.72
"248",Narangaspitiya,"2134060","2","21","2134",16750.000000000000000,0.000000000000000,0.000000000000000,2525857.17
"13198",Pallansena North,"1203010","1","12","1203",8644.000000000000000,810900.000000000000000,93.810735770476626,1304679.62
"249",Nikathenna,"2134055","2","21","2134",19563.000000000000000,0.000000000000000,0.000000000000000,2949341.90
"3997",Alawakumbura,"7212235","7","72","7212",255845.000000000000000,511275.000000000000000,1.998377924133753,38539074.79
"3998",Aluthoya,"7212200","7","72","7212",52628.000000000000000,18870.000000000000000,0.358554381697955,7925822.79
"4000",Aralaganvila West,"7212120","7","72","7212",58039.000000000000000,310590.000000000000000,5.351401643722324,8742148.48
"4083",Bathgampattuwa,"7203085","7","72","7203",203756.000000000000000,346800.000000000000000,1.702035768271855,30671619.50
"4001",Arunapura,"7212110","7","72","7212",48038.000000000000000,83130.000000000000000,1.730505016861651,7235259.72
"4002",Bandanagala,"7212155","7","72","7212",74588.000000000000000,43095.000000000000000,0.577773904649541,11233499.22
"4003",Bimpokuna,"7212130","7","72","7212",28772.000000000000000,10965.000000000000000,0.381099680244682,4332675.69
"4004",Bogaswewa,"7212090","7","72","7212",50733.000000000000000,43860.000000000000000,0.864526048134350,7641951.13
"4005",Dalukana,"7212015","7","72","7212",56974.000000000000000,55845.000000000000000,0.980183943553200,8579248.95
"4256",Udawela,"7215230","7","72","7215",6762.000000000000000,33405.000000000000000,4.940106477373558,1018158.37
"13924",Molligoda South,"1303360","1","13","1303",6569.000000000000000,305745.000000000000000,46.543613944283756,992962.16
"4007",Dimbulagala,"7212050","7","72","7212",103265.000000000000000,100980.000000000000000,0.977872464048806,15548907.80
"4008",Divuldamana,"7212180","7","72","7212",34844.000000000000000,69615.000000000000000,1.997904947767191,5248482.34
"4009",Ellewewa,"7212160","7","72","7212",51744.000000000000000,80325.000000000000000,1.552353896103896,7790386.06
"4010",Gal Eliya,"7212215","7","72","7212",11339.000000000000000,0.000000000000000,0.000000000000000,1707691.63
"4011",Gomathiyaya,"7212105","7","72","7212",55787.000000000000000,52275.000000000000000,0.937046265258931,8401434.16
"4012",Ihala Ellewewa,"7212165","7","72","7212",38643.000000000000000,18615.000000000000000,0.481717257976865,5818253.77
"4013",Ihalawewa,"7212190","7","72","7212",36568.000000000000000,11730.000000000000000,0.320772259899366,5505864.08
"4014",Jayapura,"7212030","7","72","7212",73632.000000000000000,393210.000000000000000,5.340205345501956,11084099.89
"4015",Kalukele,"7212140","7","72","7212",64186.000000000000000,16575.000000000000000,0.258233882778176,9668158.80
"13199",Pallansena South,"1203020","1","12","1203",4090.000000000000000,735420.000000000000000,179.809290953545229,615615.57
"4103",Mahasengama,"7203080","7","72","7203",531666.000000000000000,30855.000000000000000,0.058034555529223,80031129.15
"4104",Minihirigama,"7203070","7","72","7203",225511.000000000000000,308040.000000000000000,1.365964409718373,33939381.14
"4016",Kandegama,"7212240","7","72","7212",97588.000000000000000,2040.000000000000000,0.020904209533959,14701779.15
"4017",Kanichchagala,"7212245","7","72","7212",27589.000000000000000,0.000000000000000,0.000000000000000,4155545.12
"13201",Pitipana Central,"1203125","1","12","1203",2965.000000000000000,545190.000000000000000,183.875210792580106,446203.76
"251",Paragoda,"2134005","2","21","2134",11065.000000000000000,0.000000000000000,0.000000000000000,1668285.59
"4106",Moragaswewa,"7203075","7","72","7203",499017.000000000000000,143055.000000000000000,0.286673600298186,75099813.40
"4112",R.B. 01,"7203110","7","72","7203",12523.000000000000000,262650.000000000000000,20.973408927573264,1884644.46
"13203",Pitipana South - East,"1203170","1","12","1203",3511.000000000000000,573240.000000000000000,163.269723725434346,529405.53
"4006",Damanewewa,"7212060","7","72","7212",48484.000000000000000,22950.000000000000000,0.473352033660589,7302003.25
"13211",WellaWeediya,"1203075","1","12","1203",2570.000000000000000,551055.000000000000000,214.418287937743202,387876.45
"4020",Maguldamana,"7212075","7","72","7212",112027.000000000000000,28050.000000000000000,0.250386067644407,16869715.24
"4023",Maldeniya,"7212255","7","72","7212",51904.000000000000000,6120.000000000000000,0.117909987669544,7816247.00
"4108",Nagapokuna,"7203220","7","72","7203",8176.000000000000000,4590.000000000000000,0.561399217221135,1229984.77
"4024",Manampitiya,"7212005","7","72","7212",178864.000000000000000,495210.000000000000000,2.768639860452634,26927371.23
"4026",Medagama,"7212025","7","72","7212",60517.000000000000000,551310.000000000000000,9.110002148156717,9110849.68
"4030",Navagaha Ela,"7212145","7","72","7212",39351.000000000000000,14535.000000000000000,0.369367995730731,5928065.53
"4027",Mewathpura,"7212260","7","72","7212",84261.000000000000000,223380.000000000000000,2.651048527788657,12692659.03
"252",Pattapola Ihala,"2134245","2","21","2134",15247.000000000000000,0.000000000000000,0.000000000000000,2300451.65
"4120",Sinhagama,"7203005","7","72","7203",1202025.000000000000000,21420.000000000000000,0.017819928870032,180834626.30
"4028",Millana,"7212045","7","72","7212",49016.000000000000000,7140.000000000000000,0.145666721070671,7381319.66
"254",Pelena,"2134220","2","21","2134",12121.000000000000000,0.000000000000000,0.000000000000000,1826870.20
"14017",Walallavita South,"1339295","1","13","1339",16490.000000000000000,24225.000000000000000,1.469072164948454,2489248.38
"4029",Mudungama,"7212270","7","72","7212",47307.000000000000000,1785.000000000000000,0.037732259496480,7123776.10
"4032",Nuwaragala,"7212150","7","72","7212",41005.000000000000000,114495.000000000000000,2.792220460919400,6175746.64
"5478",Gallenamulla,"6187155","6","61","6187",8853.000000000000000,17850.000000000000000,2.016265672653338,1333643.15
"4135",Alhilalpura,"7209125","7","72","7209",18177.000000000000000,303960.000000000000000,16.722231391318701,2734882.62
"4034",Pahala Yakkure,"7212070","7","72","7212",28014.000000000000000,2040.000000000000000,0.072820732490897,4219931.30
"13925",Moravinna,"1303265","1","13","1303",3275.000000000000000,570945.000000000000000,174.334351145038170,494121.86
"5343",Kurundu Kumbura,"6145205","6","61","6145",21221.000000000000000,40545.000000000000000,1.910607417181094,3197175.80
"255",Pelena Pahalagama,"2134215","2","21","2134",3867.000000000000000,0.000000000000000,0.000000000000000,583496.05
"4035",Pelatiyawa,"7212080","7","72","7212",76455.000000000000000,37995.000000000000000,0.496958995487542,11514781.36
"4036",Pihitiwewa,"7212065","7","72","7212",53266.000000000000000,66555.000000000000000,1.249483723200541,8021400.29
"4038",Pimburattewa West,"7212175","7","72","7212",32302.000000000000000,97920.000000000000000,3.031391245124141,4861890.37
"4042",Selasumgama,"7212280","7","72","7212",34900.000000000000000,0.000000000000000,0.000000000000000,5257929.66
"4262",Alinchipothana,"7210065","7","72","7210",35307.000000000000000,0.000000000000000,0.000000000000000,5314288.11
"13926",Nallooruwa,"1303275","1","13","1303",4126.000000000000000,605115.000000000000000,146.658991759573439,621552.83
"257",Polwatta Ihalagama,"2134035","2","21","2134",13900.000000000000000,0.000000000000000,0.000000000000000,2095525.90
"258",Rangamuwa,"2134195","2","21","2134",4268.000000000000000,0.000000000000000,0.000000000000000,643324.67
"4047",Veheragama,"7212040","7","72","7212",44643.000000000000000,13770.000000000000000,0.308447012969559,6722674.19
"4039",Rankethgama,"7212265","7","72","7212",58781.000000000000000,47940.000000000000000,0.815569656861911,8853399.65
"4040",Rathmalthenna,"7212095","7","72","7212",39363.000000000000000,241995.000000000000000,6.147778370551025,5929374.12
"4043",Siripura,"7212275","7","72","7212",72336.000000000000000,288405.000000000000000,3.987018911745189,10895712.64
"4044",Track 05 Aralaganvila,"7212100","7","72","7212",26245.000000000000000,273360.000000000000000,10.415698228233950,3953461.53
"4045",Ulpathwewa,"7212230","7","72","7212",81911.000000000000000,0.000000000000000,0.000000000000000,12336726.21
"4048",Warapitiya,"7212210","7","72","7212",263108.000000000000000,510.000000000000000,0.001938367514481,39629330.22
"4049",Weeralanda,"7212220","7","72","7212",29360.000000000000000,22185.000000000000000,0.755619891008174,4421860.86
"4050",Weerana,"7212125","7","72","7212",97392.000000000000000,39780.000000000000000,0.408452439625431,14665532.85
